BASC	DC_C18	Mast_C17	Ciliated.cells-C7	Fibroblasts-C6	Prolifirating.Mac_C16	CD8_C15	Clara-C5	Endothelial.cells-C4	GaDelT_C14	B.cells_C13	Plasma.cells_C12	Clara-C3	AT2-C2	Mac.DC_C11	CD4_C10	Plasma.cells_C9	AT2-C1	AT2-C0	Mac_C8	CD4_C7	CD4_C6	Neutrophil_C5	NK.cells_C4	Mono_C3	B.cells_C2	CD8_C1	CD8_C0
FLVCR2	0	0.105219032313185	0	0	0	0.761543894980346	0	0	0	0	0	0	0	0	0	0	0	0	0	0.819275202292723	0	0	0.246271214706468	0	0.503814266825222	0	0	0
TTLL5	0.515999732647724	0	0	0.881230559783364	0	0.938295028533308	0	0.0978177760778874	0.055714951770267	0.0856117742077472	0	0	0.304073901563493	0.75325686675794	0	0	0	0	0.45175190738453	0.21200327563818	0	0	0	0	0.0666462066622895	0	0	0
ERG28	0.0496229484106823	0	0	0	0	0.102886906901006	0	0.123626580556798	0	0.0907366242190484	0	0	0.14922637656048	0.0842946559054571	0	0	0	0	0.127761747161685	0	0	0	0	0	0	0	0	0
AF107885.2	0.0603490696531261	0	0	0.182771842578809	0	0.128805395996561	0	0	0	0	0	0.0326916245881915	0	0	0	0	0	0	0.0428998574286678	0	0	0	0	0	0	0	0	0
IFT43	0.102907166611019	0	0	0.747746642654656	0.0912425761259908	0	0	0.182259661868812	0.303074994120384	0	0	0	0.489382551805906	0.41875572624009	0	0	0	0	0.370472051992489	0.0329012121778809	0	0	0	0	0	0	0	0
TGFB3	0	0	0	0	0.209939758334378	0	0	0.0638051773874397	0.135798108240189	0	0	0	0.0467763630947867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPATCH2L	0	0.246627354910539	0	0	0	0.710703408939998	0	0	0.0418517594226084	0.051645113176877	0	0	0.204645162703036	0.535105634823801	0	0	0	0	0.336596324994188	0.450079032290601	0	0	0.248723094617162	0	0.492448071480863	0	0	0
AC016526.2	0	0	0	0	0	0	0	0	0	0	0	0	0.0331904281093415	0.0511654342579373	0	0	0	0	0.0637675817854444	0	0	0	0	0	0	0	0	0
ESRRB	0	0	0	0.0714415699789126	0.0340814680798098	0	0	0	0	0	0	0.178856739676213	0	0.0337412010300293	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC008050.1	0	0	0	0	0.0795222130323978	0.0431461487769404	0	0	0.297124780786593	0	0	0.267511474835206	0	0	0	0	0	0	0	0.183197100033589	0	0	0	0	0	0	0	0
AC007376.2	0	0.187821276368349	0	0	0.0560477835629412	0.276248697558333	0	0	0.182769984213846	0	0	0	0	0	0	0	0	0	0	0.174050370667689	0	0	0.103817836755802	0	0.140526394187244	0	0	0
VASH1	0	0.428661255056828	0	0	0	0.421336307083562	0	0	0.272939577249055	0	0	0	0	0	0	0	0	0	0	0.335893155915569	0	0	0.400945969793874	0	0.290660533531458	0	0	0
AF111169.3	0	0	0	0	0	0	0	0	0.0543385971598296	0	0	0	0.0307746428619633	0	0	0	0	0	0	0	0	0	0	0	0.0392601081119029	0	0	0
VASH1-AS1	0	0	0.0508414201781348	0.0763990744884068	0	0	0	0	0.0987108042325338	0	0	0	0	0	0	0	0	0	0.0300613037129658	0.0783693334257831	0	0	0	0	0.0556037438260737	0	0	0
ANGEL1	0	0	0	0	0	0.338411159768598	0	0	0.144128097915302	0	0	0	0.0954740100392349	0	0	0	0	0	0.0890509037559875	0.422514576500205	0	0	0	0	0.27835998741601	0	0	0
LRRC74A	0	0	0	0	0	0	0	0	0	0	0	0.0980047009665762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AC007686.4	0.0676780113400832	0	0	0.0302232526258036	0.0637248018465424	0.0562140660383551	0	0	0	0	0	0.0606946948367369	0	0	0	0	0	0	0	0	0	0	0	0	0.0421257743599832	0	0	0
IRF2BPL	0	0	0	0.0861712120332978	0.0676228461910472	0.0511065311592777	0	0.0433383746400327	0	0	0	0	0.108231661187106	0	0	0	0	0	0.141438154784523	0	0	0	0	0	0	0	0	0
AC007686.3	0	0	0	0	0	0	0	0	0.0543493579710433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC02288	0	0	0	0	0	0	0	0	0	0	0	0.0345516676526202	0	0	0	0	0	0	0.039907506285688	0	0	0	0	0	0	0	0	0
AC007686.2	0	0	0	0.19877527453445	0.0322477034643894	0	0	0	0	0	0	0.0665379401617076	0	0.0480501629396786	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CIPC	0	0.0329126218842686	0	0.256182965251239	0	0.0641734452370775	0	0	0	0	0	0	0.0838351593774354	0.0980348945676742	0	0	0	0	0.209823462161637	0.183713701949333	0	0	0	0	0.18298763706444	0	0	0
TMEM63C	0.159586424469694	0	0	0.0480526125012295	0	0	0	0	0	0	0	0	0.350279200956278	0.0514330945361462	0	0	0	0.0480900955428308	0.316858818326596	0	0	0	0	0	0	0	0	0
POMT2	0.0910664149395247	0	0	0.124942624826969	0.0399997458043766	0.164288447403241	0	0.146190747271033	0	0	0	0	0.0801308521124545	0.0875212859876621	0	0	0	0	0.15542098972945	0	0	0	0	0	0	0	0	0
GSTZ1	0	0	0	0	0	0.251646441184488	0	0.0548518362399193	0	0.0306305388040587	0	0	0.0983554043076054	0.0756300525418525	0	0	0	0	0.119826316326075	0	0	0	0	0	0	0	0	0
TMED8	0	0	0	0.155069983310922	0	0.480971609409865	0	0	0	0.389681736912798	0.189288513397221	0	0.0572168132273052	0	0	0	0	0	0	0.0948457244353162	0.0329795598018749	0	0	0	0	0.0331918213987808	0	0
SAMD15	0	0	0	0.382452468050118	0	0	0	0	0	0.0350955013687181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NOXRED1	0.0459684565941279	0	0	0	0	0	0	0.0643212293749325	0	0	0	0	0.0507222026895869	0.233920428095914	0	0	0	0	0.0930842090231642	0	0	0	0	0	0	0	0	0
VIPAS39	0	0	0	0.0758745009467473	0	0.175129940043963	0	0	0	0	0	0	0.075910435148737	0.24226574292711	0	0	0	0	0.134340789012057	0.110970097388846	0	0	0	0	0.0303830618238319	0	0	0
AHSA1	0	0	0	0.0989192162423718	0	0.162614092051631	0	0	0	0.27606683586169	0	0	0.0471570150833668	0.503598901562186	0	0	0	0	0.245508356503431	0.068523930294856	0	0	0	0	0.136406261448127	0	0	0
SPTLC2	0	0	0	0.0729661121138561	0	1	0	0	0.158302725166639	0	0.14924274159564	0	0.305621220925349	0.140822092555886	0	0	0	0	0.254098657231079	0.715992396595472	0	0	0.340252727536563	0	0.365227108918188	0	0	0
ALKBH1	0	0	0	0	0	0.279859590436219	0	0	0	0	0	0	0.0511213714130042	0.298809313536833	0	0	0	0	0.165955394818663	0.0911844676026639	0	0	0	0	0.0564314663485264	0	0	0
SLIRP	0.147293891571851	0	0	0	0	0.175401971211814	0	0	0	0	0	0	0	0.2315113524529	0.0899514057531696	0	0	0	0.180087067162813	0.0896170375804556	0	0	0	0	0	0	0	0
SNW1	0.27545317204582	0.293463108593174	0	0.0301110669858517	0	0.498667833136314	0	0.10419605258124	0	0.0529388590918938	0	0	0.0378715672304917	0.33257647916445	0	0	0	0	0.230327124635072	0.181455598059244	0	0	0	0	0.117152707940164	0	0	0
C14orf178	0	0	0	0.0680931148014254	0	0.0768707292383791	0	0.0543593921856831	0.0508163572405221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADCK1	0	0	0	0	0.0540625699930982	0.238564278565448	0	0	0	0	0	0	0.0921853578697714	0.0613104358559056	0	0	0	0	0.124770585884329	0.219438133423063	0	0	0	0	0.180606417509019	0	0	0
NRXN3	0.21311179003697	0	0	0.895544185850815	0.106506013746045	0	0	0.803985024368807	0	0	0	0.370966265127628	0.792235252596958	0	0	0	0	0.11966789579681	0.479716521723188	0	0	0	0	0	0	0	0	0
AC008056.1	0	0	0	0.155586744151313	0	0	0	0.0608883843641264	0	0	0	0.0945188977398065	0.124537064310186	0	0	0	0	0	0.0595845492255667	0	0	0	0	0	0	0	0	0
DIO2	0	0	0	0.191986808936113	0.32509364072457	0	0	0	0	0	0	0.103205507977462	0	0	0	0	0.086471311422288	0	0	0	0	0	0	0	0	0	0	0
DIO2-AS1	0	0	0	0	0.113379587455986	0	0	0	0	0	0	0.251839291413324	0	0	0	0	0.0563219166496252	0	0	0	0	0	0	0	0	0	0	0
CEP128	0.751881433658443	0.433191743985872	0	0.56908479400546	0	1	0	0	0	0.523355048433329	0	0	0	0	0	0	0.747714135273963	0	0	0	0	0	0	0	0	0	0	0
TSHR	0	0	0	0	0	0	0	0	0	0	0	0.122999976681234	0	0	0	0	0.351575577721553	0	0	0	0	0	0	0	0	0	0	0
AC007262.2	0	0	0	0	0.0807335801386114	0	0	0.057231697734357	0	0	0	0	0.297030627165831	0.090455327592242	0	0	0.184610881281913	0.0340272018496347	0.321918355940297	0	0	0	0	0	0.0812968646856573	0	0	0
AL136040.2	0	0	0	0	0	0	0	0.0443877738207455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0336464715634837	0	0	0
GTF2A1	0	0.128456005300861	0	0.0405256577838255	0	0.407780259209871	0	0.248395161071157	0	0.0798704309126309	0	0	0.0797214773220403	0.112673698828963	0	0	0.0481671051650627	0	0.0497027977995982	0.166357714107699	0	0	0	0	0.0888038027974522	0	0	0
AL136040.1	0	0	0	0	0	0.122924915396769	0	0.0405011117634989	0	0	0	0	0	0.0354791216210452	0	0	0	0	0	0.0424722771173286	0	0	0	0	0	0	0	0
STON2	0	0	0	0	0.173857397690585	0.634755363269264	0	0	0	0	0	0	0	0	0	0	0	0	0.122627402253638	0.534650374415486	0	0	0	0	0.232356658381873	0	0	0
SEL1L	0	0.151324660922061	0	0	0	0.745565851194118	0	0	0	0	0	0	0	0.442688481454577	0	0	0.786509807227368	0	0.225848150832807	0.796069437545108	0	0	0	0	0.17483190912377	0	0	0
AL355838.1	0	0	0	0	0.0466361343385463	0	0	0	0	0	0	0.233774298347762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC02301	0	0	0	0	0	0	0	0	0	0	0	0.140079470750649	0.0349565216451756	0	0	0	0	0	0.0718346001454788	0	0	0	0	0	0	0	0	0
AL356807.1	0	0	0	0	0.0689029113975333	0	0	0	0	0	0	0.145412490020366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL049775.2	0	0	0	0.0433998405933288	0.0744984196317	0	0	0	0	0	0	0.185405398486981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FLRT2	0	0	0	0	0.28795965412725	0.0926127135941186	0	0	0.349460268286353	0	0	0	0	0	0	0	0	0	0.048432942316765	0	0	0	0	0	0.206108618963854	0	0	0
LINC02328	0	0	0	0	0	0.41318960329182	0.270890117367187	0	0	0	0	0	0	0	0	0	0	0	0	0.485665336399257	0.0499715250103231	0.0631028644938343	0	0.0309815515183056	0.334370186091434	0	0	0.116435915199127
LINC02316	0	0	0	0	0	0	0.0620722014632541	0	0	0	0	0.0416558821550639	0	0	0	0	0	0	0	0.0475869541968528	0	0	0	0	0	0	0	0
LINC02296	0	0	0	0	0.0437030485339569	0	0	0	0	0	0	0.138949302021293	0	0	0	0	0	0	0	0.102902232174131	0	0	0	0	0	0	0	0
AL359237.1	0	0	0	0	0.0726484935520814	0	0	0	0	0	0	0.0828007586384388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GALC	0	0	0.487603405164024	0.358984878215489	0	0.439590450954948	0	0.0797789197185364	0	0	0	0	0.172346712128723	0.0666692353372393	0	0	0	0	0.122244060639722	0.333785985713135	0	0	0	0	0.0893508050468414	0	0	0
GPR65	0	0.388136199581585	0.0844149451553765	0	0	0.423974087240334	0.166711970863975	0	0	0.0459372971580607	0	0	0	0	0	0	0	0	0	0.338303011268757	0	0	0	0.122242836109909	0.0970600337533446	0	0.0892124377999718	0
LINC01147	0	0	0	0	0	0.266400654224428	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20150077429958	0	0	0	0	0	0	0	0
LINC01146	0	0.108638848445347	0.0327009115216714	0	0	0.247311313623995	0.0621104065837879	0	0	0	0	0	0	0	0	0	0	0	0	0.339764927245834	0	0	0	0	0.0676999255265348	0	0	0
KCNK10	0	0	0	0	0	0	0	0	0	0	0	0.0848479242863778	0	0	0	0	0	0	0	0	0	0	0.0360201122282157	0	0.0403720960564496	0	0	0
SPATA7	0	0	0	0.537546051047285	0	0.144227801016835	0	0	0	0	0	0	0.354004920234238	0.251386346329998	0	0	0	0	0.258050537719894	0.185978586809452	0	0	0	0	0.0547741204555215	0	0	0
PTPN21	0.342225646543074	0	0	0.383747907013118	0.323137143042666	0	0	0.205492563025291	0.0367974941109768	0	0	0	0.466407677178229	0.603122479973039	0	0	0	0.0455517844362723	0.433608877586947	0	0	0	0	0	0	0	0	0
ZC3H14	0.18661403775631	0	0	0.371171970725831	0	0.463096559858676	0	0.299377497892183	0	0	0	0	0.522040793342034	0.360694208757465	0	0	0	0	0.511301277028492	0.150984590082416	0	0	0	0	0.0480515838310509	0	0	0
AL162171.3	0	0	0	0.0762253433281794	0	0.0622415361495949	0	0.0327888585441192	0	0	0	0	0.0745669531844198	0.0334111710206669	0	0	0	0	0.0707981400962735	0	0	0	0	0	0	0	0	0
EML5	0	0	0	0.402441657899954	0	0	0.128762373346059	0.313637225143337	0	0	0	0	0	0	0	0	0.282068628908256	0	0	0	0	0	0	0	0	0.0653410025796175	0	0
TTC8	0	0	0	0.582489588438968	0.312965337713833	0.18193787746183	0	0	0	0	0	0	0.185178923441368	0.172195298083505	0	0	0	0	0.291625464183659	0.323603720891982	0	0	0	0	0.0884172410104501	0	0	0
FOXN3	0	0.522738788263957	0	0	0	1	0.0315101149344729	0	0	0.518129127302916	0	0	0	0	0	0	0.315037401002041	0	0	0.24502541508712	0.274938013903964	0	0.526793404303568	0.142628671922545	0.603057931370483	0	0.208643312726329	0
AL357093.2	0	0.084794158062497	0	0.5411832670473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AL356805.1	0.0350023146232507	0	0.0547816160447487	0	0	0.0426522854855195	0	0	0	0	0	0	0	0	0	0	0	0	0.0313024265319635	0	0	0	0.0425987450731718	0	0	0	0	0
FOXN3-AS1	0.0318929830627743	0	0	0	0	0.0328081162779554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0541344579820456	0	0	0
EFCAB11	0.436332081468081	0.0853558097248237	0	0.585913519641739	0	0.631908321555492	0	0	0	0	0	0	0	0.0483688354327518	0	0	0	0	0	0.140511277416912	0	0	0	0	0	0	0	0
TDP1	0.130773771469258	0.135768774168941	0	0.0954582335294937	0	0.627175010563571	0	0	0	0.155527218808981	0	0	0	0	0	0	0	0	0	0.0846978203648439	0	0	0	0	0	0	0	0
KCNK13	0	0.665401034849976	0	0	0	0.363869324640872	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0479712440107824	0	0	0.404910722206238	0	0.247330319206337	0	0	0
PSMC1	0	0	0	0	0	0.338175485318837	0	0.0427234288055465	0	0	0	0	0.165853554969034	0.254174640352371	0	0	0	0	0.28420234622384	0.237325543274369	0	0	0	0	0.191284184463276	0	0	0
NRDE2	0.182555155614352	0	0	0.0480284291065959	0	0.284953438597905	0	0.176388838190755	0	0	0	0	0.276848850535778	0.222428048502406	0	0	0	0	0.317058675164597	0.123502750166832	0	0	0	0	0.090136571133312	0	0	0
AL512791.2	0	0	0	0	0	0	0	0.0563818273630266	0	0	0	0	0.0363390496156048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CALM1	0	0.119186491529229	0	0.432589063507657	0	0.766237363340482	0.0727632831342003	0	0	0.109769989721177	0	0	0	0.094911618060782	0	0	0	0	0	0.577052687750874	0	0	0	0.0522987128068036	0.0933397757676016	0	0	0
AL512791.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TTC7B	0	0	0.352091708989926	0	0.204769831881205	0.623005874674549	0	0	0.269044152683941	0	0	0	0	0	0	0	0	0	0	0.736730124219055	0	0	0.130932714777663	0	0.675067008083364	0	0	0
RPS6KA5	0.567477087479493	0	0.186046893878305	0.300127590830178	0	0.375058182890868	0	0	0	0.403299477084438	0	0	0.237904419794369	0	0	0	0	0	0.0733859441819242	0	0.141336242512865	0.0835594717172289	0	0	0	0.0459761864828105	0	0
DGLUCY	0	0	0	0.37961282497665	0	0.617929702080975	0	0	0	0	0	0	0.228515476870439	0	0	0	0	0	0.13444501320639	0.511162249868464	0	0	0	0	0.305253114167265	0	0	0
GPR68	0	0	0	0	0.0829290131994106	0	0	0.160414887086834	0	0.0955388613469774	0	0	0.0377864164469316	0	0	0	0	0	0	0	0	0	0	0.0458327787075097	0	0	0.0572925846953386	0
AL135818.1	0	0	0	0	0	0	0	0.0403484482862837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC88C	0	0	0	0.533330359520389	0	0	0	0	0	0.63373548379872	0.159209513139214	0	0.166491498400208	0	0	0.118925143656706	0.656299499137516	0	0	0	0.236218165082003	0.141064925253836	0	0.16782951208996	0	0.117770608250632	0.111018816453874	0.0429278212250851
PPP4R3A	0	0.103192570231551	0	0.140908517292529	0	0.533642090725469	0	0	0	0.326684179502533	0.140368435406645	0	0.182223775557863	0.393194168262198	0	0	0	0	0.171285746039193	0.0401609104087127	0	0	0.171731940248574	0	0.21495588244962	0.0529241705158211	0	0
CATSPERB	0.137883744404905	0	0	0.482802606998227	0	0	0.121535592451629	1	0	0	0	0	0.745816469542199	0.927124622199354	0	0	0	0.197986663400083	0.724873402681434	0	0	0.0691493153047215	0	0	0	0	0	0.115205549279856
AL121839.2	0	0	0	0.232258215432624	0	0	0	0.587934145320555	0	0	0	0	0.383932724297848	0.497271038056433	0	0	0	0	0.390967071212506	0	0	0	0	0	0	0	0	0
TC2N	0	0	0	1	0	0	0.532824233028223	1	0	0	0	0	1	0.885841942144331	0	0	0	0.166520052772676	0.990572841081055	0	0	0.451245542913525	0	0	0	0	0	0.329804918917311
FBLN5	0	0	0	0.174176346135822	0.298786578445395	0	0	0.293798865681541	0.132386435949295	0	0	0	0.111056339298574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRIP11	0.293409186430961	0.0453172013557464	0	0.206866431120506	0	0.385804065513814	0	0.19841397352164	0	0	0	0	0.373729579534879	0.411596078499117	0	0	0	0	0.376028071737505	0.105299273000417	0	0	0	0	0	0	0	0
ATXN3	0	0	0	0	0.160728079512602	0.38486973225869	0	0.0345749077672927	0.342529642595271	0	0	0	0.349098741955182	0	0	0	0	0	0.187271942255752	0.385381128124093	0	0	0.0309314448704233	0	0.162808171148166	0	0	0
NDUFB1	0	0.0534300845595827	0	0.0540722546244722	0	0.452075849667039	0	0	0	0	0	0	0.120556959156036	0	0.158157221011594	0	0	0	0.0819179470111465	0.294280912596373	0	0	0	0	0.04250466070145	0	0	0
CPSF2	0.0776728130304994	0	0	0.0883297894765579	0	0.510337277931519	0	0	0	0.0826728316898682	0	0	0.0995130459582248	0.303244036944779	0	0	0	0	0.250663896205341	0.46186666487868	0	0	0	0	0.177560670929891	0	0	0
SLC24A4	0	0.648939438082793	0	0	0	0.269591320193455	0	0	0	0	0	0	0	0	0	0	0	0	0	0.341777232031335	0	0	0.0927423674682346	0	0	0	0	0
RIN3	0	0.488815034882904	0.290117182828695	0	0	1	0	0	0.164149415539119	0.0854956430832188	0	0	0	0	0	0	0	0	0	0.828580482984428	0	0	0.527702098387026	0.26405097213989	0.570458856243712	0	0.102324329156273	0
LGMN	0.471518097775538	0.293946873586844	0	0	0	0.386905181673997	0	0.70682743928182	0	0	0	0	0.545222828908245	0.173566049441954	0	0	0	0.152110670332289	0.452220570042206	0	0	0	0	0	0.715479883545428	0	0	0
GOLGA5	0	0	0	0.0463115767110987	0	0.369826977232568	0	0	0	0	0	0	0.197280733761924	0.448590981785596	0	0	0	0.0380115564154825	0.298400370647842	0.209002748975096	0	0	0	0	0.0489353723636795	0	0	0
ITPK1	0	0.309888534602709	0	0	0	0.606808407045068	0	0	0	0	0	0	0.204344780837333	0	0	0	0	0	0.0480393226938201	0.503305090171778	0	0	0.208611854868826	0	0.286688412113911	0	0	0
MOAP1	0	0	0	0	0	0	0	0.067841988721228	0	0	0	0	0.0351979063630433	0	0	0	0	0	0.0685135245696118	0.053914609479272	0	0	0.0619291416460413	0	0	0	0	0
TMEM251	0	0	0	0	0	0.0506055258289602	0	0	0	0	0	0	0	0.0737794427300879	0	0	0	0	0	0.194525524202719	0	0	0	0	0.179375087638793	0	0	0
GON7	0.0338237384531163	0	0	0.268456577662846	0	0.215753464668305	0	0	0	0	0	0	0	0	0	0	0	0	0.0454464238769341	0.0634487450472146	0	0	0	0	0	0	0	0
UBR7	0.17803721050608	0	0	0.0859816919164781	0	0.331994322541739	0	0	0	0.186250868078831	0	0	0	0	0	0	0	0	0.0649450221311919	0	0	0	0	0	0	0	0	0
BTBD7	0	0.353162651773947	0	0	0	0.738037136437372	0	0.0509792539828752	0.105567697241781	0	0	0	0.386808654445994	0.456005853775748	0	0	0	0	0.385361318474711	0.321711604287967	0	0	0.244885991751947	0	0.379839281287315	0	0	0
UNC79	0	0	0	0.436175234345966	0.0579027188185376	0	0	0	0	0	0	0.239284708855369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASB2	0	0.157409071311695	0	0	0.0414976303462335	0	0	0	0	0.177783689068252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.144899533200558	0
OTUB2	0.101525708462301	0	0	0	0	0.0312595770893433	0	0.0580516551356378	0	0.0419552868353712	0	0	0	0.0435048622201584	0	0	0	0	0	0	0	0	0	0	0.0595040545514259	0	0.0315582611230738	0
DDX24	0	0	0	0	0	0.228524348912806	0	0.216430299804637	0	0.10679198825831	0	0	0	0	0	0.058268231249453	0	0	0	0.119063048532632	0.0797779940650171	0.0615982222858707	0	0	0.106541322471592	0	0	0.0638605573183166
IFI27L1	0.109527747583745	0	0	0	0	0.277042470532375	0	0	0	0.168201674453732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0508091992573452	0
IFI27	0.247291695805204	0	0	0.281522501533229	0	0.214916994876096	0	0.0955193954590642	0.592701013290706	0	0	0	0.422496568909966	0	0.311916452008185	0	0	0.125492549213863	0.452945588146372	0.33665645604212	0	0	0	0	0.0432960119613918	0	0	0
IFI27L2	0.0864429160002943	0	0	0	0	0.195364628380071	0	0.0472382338330357	0	0.0776006528569967	0	0	0	0.0349857014899777	0.0407830557385712	0	0	0	0	0.18266694718968	0	0	0	0	0.110491644654637	0	0	0
PPP4R4	0	0	0	0.365095523801597	0	0	0	0.59457581499694	0	0	0	0	0.234834172282879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SERPINA1	0.336910325880048	0	0	0	0	0.859056519313977	0	0.95249041451882	0	0	0	0	0.549395009459243	0.150332160107293	0.468909017728609	0	0	0.326034591367071	0.437166505567348	1	0	0	0.138046258922924	0	0.254046398709209	0	0	0
SERPINA4	0.0753567330529041	0	0	0	0	0	0	0	0	0	0	0	0	0.186188092415506	0	0	0	0	0.0726248517930286	0	0	0	0	0	0	0	0	0
SERPINA3	0.0471053490313319	0	0	0	0.158995042675189	0	0	0.118533967879884	0.0495910728589073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DICER1	0.172483735217849	0	0	0.0416132757935559	0.0816605285345367	0.868913576935703	0	0.0646758019272212	0.0420446467853072	0.0566068446214362	0	0	0.255936471229845	0.210096876206333	0	0	0	0	0.351987224991166	0.504733562481109	0	0	0.137469816376834	0	0.480529998110697	0	0	0
DICER1-AS1	0.120937847017626	0	0	0.198317943967859	0	0	0	0.122148189131346	0	0	0	0	0.128583353313533	0.23130909768854	0	0	0	0	0.244151142227991	0	0	0	0	0	0	0	0	0
CLMN	0.587221700682455	0	0	0.818332510163397	0	0.462950730775132	0	0	0	0	0	0	0.070237856566007	0.405124214257888	0	0	0	0	0.492626431559408	0.537844207782936	0	0	0.214075719001435	0	0.374573502168773	0	0	0
SYNE3	0	0.280448609213904	0	0	0	0.369599401041413	0	0	0.175541197366419	0.0953237086064548	0	0	0	0	0	0	0.312178965117926	0	0	0	0	0	0.166093793917734	0	0.0820980624461382	0	0	0
SNHG10	0.146289413647714	0	0	0.135549068934671	0	0.0628936617064282	0	0	0	0	0	0	0	0.126992777497968	0	0	0	0	0.104627981921192	0	0	0	0	0	0	0	0	0
GLRX5	0	0	0	0	0	0.210506682306082	0	0.0440391799929074	0	0.116226236321859	0	0	0	0.183690024686214	0	0	0.033346426086139	0	0.118817451931943	0.0581458388812717	0	0	0	0	0	0	0	0
TCL1A	0	0	0	0	0	0	0	0	0	0.268268304731732	0.28511205564762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C14orf132	0	0	0	0.297061335245115	0.255627681145606	0	0	0.21129150621549	0.0367823413385052	0	0	0	0.304351740662217	0	0	0	0	0	0.0422393875767366	0	0	0	0	0	0	0	0	0
BDKRB2	0.256753994828302	0	0	0.386828337238597	0.123585212084815	0	0	0	0.144763643378717	0	0	0	0.128858162320771	0.387450703446323	0	0	0	0	0.334398731381712	0	0	0	0	0	0	0	0	0
ATG2B	0	0	0	0.172276926156262	0.1566023444272	0.201598072924175	0	0.0730390645625427	0.0887641917385692	0.138108710378378	0	0	0.175542249570633	0	0	0	0.360830071226299	0	0.199039034647696	0.046278723042722	0	0	0	0	0	0	0	0
GSKIP	0	0	0	0.108629263366498	0	0.0534411615468514	0	0.0920207049197507	0	0.0423322804440412	0	0	0.0415296521949353	0.154458357843266	0	0	0	0	0.150493762181548	0.0562703670084991	0	0	0	0	0	0	0	0
AK7	0.0361387316962558	0	0	0.724556361635652	0	0	0	0	0	0	0	0.0531589186975679	0.079868196046799	0.0566922255707003	0	0	0	0	0.040482767744365	0	0	0	0	0	0	0	0	0
AL163051.1	0	0	0	0	0	0.0326746119703157	0	0	0	0	0	0	0.104748659487535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAPOLA	0.106042045247225	0	0	0.3222352975302	0	0.477275833320303	0	0.176213735051925	0	0.29142097802685	0	0	0.357616153166157	0.723536469107059	0	0	0	0	0.290752807365528	0.134852568536703	0	0	0	0	0.176907307505447	0	0	0
VRK1	0.581852207887784	0	0	0	0	0.947886714158159	0	0	0	0.479724843956196	0	0	0	0	0	0	0	0	0	0.0504282586458477	0	0	0	0	0	0	0	0
LINC00618	0.146398039871771	0	0	0	0	0.0997497534340711	0	0	0	0.040792357786447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINC02325	0	0	0	0	0.0648771761402367	0	0.0625997705425783	0	0	0.0333365315079339	0	0.0637114650687749	0	0	0	0.0781588325451005	0	0	0	0	0.0534257590943888	0.0371779565422982	0	0	0	0	0	0.0430538343428413
LINC01550	0	0	0	0.166266677340323	0	0	0	0.0528222516893951	0	0.11175139646543	0	0.0347093483135523	0.0920582419272049	0	0	0.0575479461534008	0	0	0	0	0	0.12933891516165	0	0	0	0	0.0591125101454443	0.0584700817905854
AL163932.1	0	0	0	0	0	0	0	0	0	0	0	0.127600186218344	0	0	0	0	0	0	0	0	0	0.0521976832497037	0	0	0	0	0	0
BCL11B	0	0	0	0	0	0	0.600760999689647	0	0	0.477166615246787	0	0.331687159609263	0	0	0	0.821875089879546	0	0	0	0	0.754464757692289	0.92800506926085	0	0.411912116791825	0	0	0.672454131605783	0.958113303709753
